bandgap,number_of_magnetic_atoms,Cr,max ionic char,V,Mn,avg d valence electrons,O,frac s valence electrons,energy_per_atom,decomposition_energy,Yang omega,Yang delta,Mo,band center,Ag,W,avg ionic char,magnet
1.4968,0,0,0.13776291,0,0,10,0,0.137931034,-3.608073863,0.025493552,2661705.101,0.135531136,0,-2.130492901,0,0,0.034440728,0
1.357,0,0,0.00039992,0,0,10,0,0.137931034,-4.300228759,0.075024981,0.580448266,0.152416357,0,-2.029901475,0,0,1.00E-04,0
0,0,0,0.025275098,0,0,0,0,0.48,-3.277379828,0.587825246,0.327533636,0.191662969,0,-1.51147643,0,0,0.00351043,1
0,0,0,0.190711652,0.25,0,8.25,0,0.150943396,-5.369316565,0.056775885,4283701.837,0.056788551,0,-2.280090244,0,0,0.035758435,1
2.1621,0,0,0.3830856,0,0,4,0.6,0.208333333,-5.772288904,0.185324936,2206788.49,0.444031009,0,-2.796640289,0,0,0.091940544,0
0.0609,0,0,0.213450798,0,0,1.6,0,0.285714286,-7.494664873,0.106488365,7458783.053,0.164671579,0,-2.131178453,0,0,0.051228191,0
1.1428,0,0,0.205784147,0,0,5,0,0.121212121,-3.322673263,0.180411138,2781600.689,0.250909091,0,-2.044407004,0,0,0.051446037,0
0,1,0,0.391662225,0,0,0,0,0.307692308,-5.389887996,0.011655806,2933815.636,0.287506409,0,-2.117196878,0,0,0.073436667,0
0,0,0,0.002496878,0,0,9.666666667,0,0.092592593,-5.068730257,0.574069191,0.270236604,0.09198137,0,-2.212836254,0,0,0.000554862,1
0.7862,0,0,0.003593528,0,0,6.666666667,0,0.096774194,-4.163561723,0.243723731,2.754276514,0.169444943,0,-1.979180697,0,0,0.000798562,0
3.0287,0,0,0.168812602,0,0,0,0.692307692,0.333333333,-5.696979803,0.059437875,807910.8367,0.236842105,0,-3.148587409,0,0,0.035960081,0
1.3075,0,0,0.075405485,0,0,4,0,0.131578947,-4.269605595,0.109535323,2522280.595,0.22830947,0,-2.339442478,0,0,0.018097316,0
0.0642,0,0,0.031880743,0,0,7.142857143,0,0.155555556,-3.970751326,0.111605686,2206045.982,0.063723479,0,-2.4414936,0,0,0.006506274,0
1.9635,0,0,0.012027089,0,0,10,0,0.090909091,-3.93650566,0.22895237,3154023.297,0.191780822,0,-2.437519231,0,0,0.003006772,0
0.2049,0,0,0.323366154,0,0,8.666666667,0,0.12244898,-5.246084036,0,3106654.379,0.119575828,0,-2.279155949,0,0,0.044911966,0
1.2793,0,0,0.147856211,0,0,2.857142857,0,0.25,-3.926351404,0.008288383,1990529.089,0.199319319,0,-2.320398883,0,0,0.030174737,0
0.8212,0,0,0.194445968,0,0,10,0,0.093023256,-3.086670515,0.11803677,3085993.14,0.186206897,0,-2.032486162,0,0,0.048611492,0
0.6039,0,0,0.033645949,0,0,10,0,0.137931034,-4.135631198,0.290854712,0.928014621,0.068703477,0,-2.080951766,0,0,0.006308616,0
0,0,0,0.252932697,0,0,1.2,0,0.178571429,-8.151409813,0.082039285,8667393.557,0.171750533,0,-2.076865285,0,0,0.060703847,1
2.887,0,0,0.062955963,0,0,5,0,0.210526316,-5.24359094,0,8188975.262,0.145631068,0,-2.280789337,0,0,0.015738991,0
0,0,0,0.05825901,0,0,0,0,0.444444444,-8.35220958,0.236137505,5.598657163,0.033557047,0,-2.784241369,0,0,0.014564753,1
0,0,0,0.100238004,0,0,3.333333333,0,0.217391304,-3.143997423,0.247562921,3548536.381,0.165665017,0,-2.3420648,0.333333333,0,0.022275112,1
0,0,0,0.053727787,0.25,0,8.25,0,0.150943396,-4.812582363,0.056908839,5085484.589,0.018758673,0,-1.971112319,0,0,0.01007396,1
0.8677,0,0,0.194445968,0,0,10,0,0.104477612,-3.219954923,0.106806131,2575117.774,0.182829758,0,-2.239996171,0,0,0.039682851,0
0,0,0,0.209607009,0,0,1.333333333,0,0.578947368,-2.488564278,0.328368845,0.452953381,0.067178008,0,-1.436752255,0,0,0.029112085,1
2.24,0,0,0.421663847,0,0,5,0.5,0.2,-5.700593204,0.064909054,1613245.415,0.415525114,0,-2.596613179,0,0,0.105415962,0
0,0,0,0.201982698,0.4,0,1.2,0,0.357142857,-7.039327305,0.044298974,6189742.024,0.131601702,0,-2.147073271,0,0,0.048475848,1
2.3662,0,0,0.037311127,0,0,0,0,0.357142857,-4.782213294,0.033154124,2013992.733,0.004774834,0,-2.416292298,0,0,0.00895467,0
0,0,0,0.13776291,0,0,7.333333333,0,0.166666667,-5.812819027,0.0126877,6303311.223,0.058118366,0,-1.803419426,0,0,0.03061398,1
0.3053,0,0,0,0,0,5,0,0.2,-4.77580061,1.581060087,12439059.19,0.21025641,0,-2.55,0,0,0,0
0.0925,0,0,0.190711652,0.4,0,7.2,0,0.172413793,-6.450706505,0,6544402.062,0.063009382,0,-2.132058663,0,0,0.045770796,1
0,0,0,0.201982698,0,0,8,0,0.135135135,-6.503804314,0.032442623,6593805.579,0.093285855,0,-2.183065575,0,0,0.044885044,1
0,0,0,0.031880743,0,0,0.666666667,0,0.5,-6.37266163,0.43829248,0.159811746,0.125013354,0,-1.771506054,0,0,0.00708461,1
0.6935,0,0,0.485327756,0,0,5.714285714,0.428571429,0.2,-4.891840425,0.287154116,1116105.647,0.333086694,0,-2.383408688,0,0,0.118855777,0
0,0,0,0,0,0,6.666666667,0,0.166666667,-3.9894772,1.411596402,8486569.995,0.185248422,0,-2.55,0,0,0,1
0.9767,0,0,0.039210561,0,0,4,0,0.208333333,-4.423177403,0.045567338,3743424.837,0.054534094,0,-2.411872918,0,0,0.009410535,0
0,0,0,0.323366154,0,0,1.2,0,0.416666667,-7.969146382,0,8013445.748,0.198120494,0,-1.733639793,0,0,0.077607877,1
0.9914,0,0,0.100238004,0,0,8.333333333,0,0.153846154,-6.295304017,0,6029327.841,0.068429689,0,-2.311770162,0,0,0.022275112,0
0,0,0,0.10615688,0,0,6,0,0.133333333,-4.317258873,0.28036279,0.219574811,0.019354839,0,-1.630950643,0,0,0.02653922,1
1.6663,0,0,0.147856211,0,0,5,0,0.210526316,-3.915960528,0.019611541,2357312.65,0.201550388,0,-2.142988567,0,0,0.036964053,0
0,0,0,0.002496878,0,0,9.666666667,0,0.092592593,-5.148461427,0.494338021,0.270236604,0.09198137,0,-2.212836254,0,0,0.000554862,1
0,0,0,0.030160805,0,0,10,0,0.076923077,-4.49939089,0.161043602,6690784.661,0.092307692,0,-2.368543856,0,0,0.007540201,1
1.5559,0,0,0.018059929,0,0,9.666666667,0,0.089285714,-4.629487803,0.107585143,5343840.187,0.079195959,0,-2.456622372,0,0,0.004013318,0
0,0,0,0.00039992,0,0,5,0,0.096774194,-3.35278988,0.235557479,4972425.306,0.162601626,0,-2.559921874,0,0,1.00E-04,1
0,0,0,0.013137934,0,0,9.666666667,0,0.092592593,-4.926770308,0.324937377,0.449307677,0.050395138,0,-2.123965817,0,0,0.002919541,1
0,0,0,0.049364908,0,0,6.666666667,0,0.166666667,-3.80475456,1.364929521,9293279.242,0.249567099,0,-2.240403573,0,0,0.01096998,1
3.8505,0,0,0.323366154,0,0,0,0.6,0.357142857,-6.679097193,0.087564022,894147.9561,0.235052046,0,-2.871525726,0,0,0.077607877,0
0.0048,0,0,0.154730696,0,0,6.666666667,0,0.089552239,-6.242740417,0.395224967,0.074719547,0.09246781,0,-1.698092439,0,0,0.034384599,1
1.821,0,0,0.031880743,0,0,6,0,0.172413793,-4.296082901,0.02341715,2368652.771,0.070236265,0,-2.399395026,0,0,0.007651378,0
0.4587,0,0,0.05825901,0,0,3.333333333,0,0.272727273,-3.199353221,0.596653737,4568036.096,0.003351217,0,-1.759099272,0,0,0.012946447,0
1.1288,0,0,2.50E-05,0,0,10,0,0.060606061,-3.364533625,0.048478647,5589493.843,0.087513215,0,-2.543328968,0,0,5.56E-06,0
0.6803,0,0,0.194445968,0,0,10,0,0.093023256,-3.103625735,0.10108155,3085993.14,0.186206897,0,-2.032486162,0,0,0.048611492,0
0.686,0,0,0.000899595,0,0,5,0,0.210526316,-4.630124843,0.280346019,8847839.119,0.228070175,0,-2.069782597,0,0,0.000224899,0
1.8755,0,0,0.327598738,0,0,4,0.6,0.208333333,-5.713835936,0.330379103,2623580.06,0.296028381,0,-2.866273728,0,0,0.078623697,0
0,0,0,0.100238004,0,0,5,0,0.176470588,-3.178308613,0.176822636,4677368.632,0.165991903,0,-2.231456923,0.5,0,0.025059501,1
0,0,0,0.100238004,0,0,4,0,0.3,-5.642762187,0.869599177,0.138183465,0.154982308,0,-1.549142224,0,0,0.022275112,1
0,0,0,0.252932697,0,0,1.2,0,0.178571429,-8.151240582,0.082208516,8667393.557,0.171750533,0,-2.076865285,0,0,0.060703847,1
0,1,0,0.404527458,0,0,0,0,0.333333333,-5.377402849,0.051710486,2874206.143,0.278680273,0,-2.103492618,0,0,0.075848898,1
1.2858,0,0,0.323366154,0,0,0,0.6,0.357142857,-6.262543138,0.504118077,894147.9561,0.235052046,0,-2.871525726,0,0,0.077607877,0
0,0,0,0.240902461,0,0,8.25,0,0.119402985,-6.186074033,0.051810271,5577578.49,0.09371818,0,-2.233201702,0,0,0.045169211,1
0,0,0,0.014296816,0,0,8.666666667,0,0.12,-5.986704863,0.426154345,0.951709467,0.06356016,0,-2.036940178,0,0,0.00317707,1
0,0,0,0.008984397,0,0,7.428571429,0,0.112903226,-7.415289616,0.61245262,10593773.34,0.067149062,0,-2.466766855,0,0.428571429,0.00220026,1
0,0,0,0.134458538,0,0,3,0,0.147058824,-5.820339732,1.50025136,0.082718971,0.334813812,0,-2.762023301,0,0,0.029879675,1
0,0,0,0.025275098,0,0,6,0,0.25,-4.725530775,0.465090595,0.280260122,0.060402685,0,-1.481384488,0,0,0.006318775,1
0.48,0,0,0.820234131,0,0,0,0.333333333,0.5,-3.350121927,0.058273473,1283939.895,0.44801422,0,-1.322499092,0,0,0.182274251,0
1.022,0,0,0.003593528,0,0,5,0,0.121212121,-4.417334563,0.244471149,3.214792294,0.191176471,0,-1.959081417,0,0,0.000898382,0
1.6451,0,0,0.127942572,0,0,10,0,0.132075472,-3.760279193,0.016309892,2185595.682,0.058970213,0,-2.312108941,0,0,0.026110729,0
0,0,0,0.030160805,0,0,0.166666667,0,0.923076923,-3.597778325,0.598019195,0.337101812,0.202728761,0,-1.505369163,0,0,0.004189001,1
1.6842,0,0,0.13776291,0,0,2.857142857,0,0.25,-4.14818716,0,1810270.845,0.125198732,0,-2.331505937,0,0,0.02811488,0
0,0,0,0.144462198,0,0,7.75,0,0.177777778,-4.782433305,0.780520098,0.116788929,0.216090792,0,-1.774136377,0,0,0.027086662,1
0,0,0,0.168812602,0,0,3.333333333,0,0.166666667,-4.25733527,0.81193933,0.149356047,0.058576893,0,-1.333563849,0,0,0.037513911,1
3.3407,0,0,0.387373606,0,0,0,0.6,0.416666667,-7.915899095,0.10871898,5439194.901,0.159749331,0,-2.791175424,0,0,0.092969665,0
0.7646,0,0,2.50E-05,0,0,10,0,0.093023256,-4.113704589,0.146790981,0.674557953,0.173913043,0,-2.014993797,0,0,6.25E-06,0
0,0,0,0.086068815,0,0,6,0,0.2,-5.565716743,0.246626678,0.484499482,0.046357616,0,-1.602154799,0.5,0,0.021517204,1
1.2236,0,0,0.060586937,0,0,10,0,0.128205128,-3.942253739,0.061755955,3681293.305,0.136492651,0,-2.336822108,0,0,0.014540865,0
0,0,0,0.298142579,0,0,7.75,0,0.156862745,-5.2035255,0.044434495,3852409.619,0.147694255,0,-2.179163733,0,0,0.055901734,1
0,0,0,0.05825901,0,0,0,0,0.444444444,-8.352797963,0.235549122,5.598657163,0.033557047,0,-2.784241369,0,0,0.014564753,1
0.8607,0,0,0.13776291,0,0,10,0,0.142857143,-3.201243357,0.129428669,2387564.433,0.12225678,0,-2.006596552,0,0,0.03061398,0
0,0,0,0.201982698,0,0,8,0,0.135135135,-6.502162153,0.034084783,6593805.579,0.093285855,0,-2.183065575,0,0,0.044885044,1
0,0,0,0.067815945,0,0,6.666666667,0,0.096774194,-4.690422755,0.983147863,0.81228567,0.299770955,0,-2.183136914,0,0,0.01507021,0
1.0821,0,0,0.00039992,0,0,6.666666667,0,0.071428571,-3.496040407,0.13361656,5403145.63,0.145420418,0,-2.553263948,0,0,8.89E-05,0
0,0,0,0.213450798,0,0,2.666666667,0,0.25,-8.731480102,0.061913687,10387025.42,0.145420418,0,-1.876232079,0,0,0.047433511,1
0,0,0,0.310714689,0,0,0.25,0,0.380952381,-5.68498069,0,3481989.214,0.216966025,0,-2.198363509,0,0,0.058259004,1
1.3941,0,0,0.252932697,0,0,1,0.75,0.210526316,-7.357279078,0.153733725,4510919.2,0.376072194,0,-3.130738779,0,0.25,0.047424881,0
1.0977,0,0,0.062955963,0,0,7.142857143,0,0.162790698,-4.42944407,0,5091968.533,0.123848995,0,-2.392498121,0,0,0.012848156,0
1.9031,0,0,0.3830856,0,0,3.333333333,0.666666667,0.222222222,-5.919317751,0.133216259,1787595.157,0.454747117,0,-2.894833449,0,0,0.085130133,0
0,0,0,0.213450798,0,0,6.666666667,0,0.153846154,-6.98826008,0.35210478,0.108320191,0.268899762,0,-1.78661679,0,0,0.047433511,1
1.2305,0,0,0.118407193,0,0,2.5,0,0.186046512,-6.41079781,0.482321391,0.015009467,0.452997904,0,-2.84442291,0,0,0.022201349,0
0,0,0,0.134458538,0,0,3,0,0.147058824,-7.20362955,0.116961542,0.082718971,0.334813812,0,-2.762023301,0,0,0.029879675,1
1.1043,0,0,0.075405485,0,0,4,0,0.131578947,-4.374473876,0.004667043,2522280.595,0.22830947,0,-2.339442478,0,0,0.018097316,0
0.744,0,0,0.009950166,0,0,5,0,0.2,-3.96932287,0.31456794,6943225.239,0.12,0,-1.997498436,0,0,0.002487542,0
0,0,0,0.060586937,0,0,8.5,0,0.132075472,-5.243170024,0.017886878,5748201.899,0.0092294,0,-1.961979506,0,0,0.011360051,1
0,0,0,0.485327756,0,0,6.666666667,0.333333333,0.1875,-4.301756527,0.401291103,1165329.011,0.298177558,0,-2.242015087,0,0,0.107850612,1
0,1,0,1.00E-04,0,0,8.666666667,0,0.176470588,-4.570126263,0.489420951,2.398080036,0.03238657,0,-1.816642261,0,0,2.22E-05,1
1.1932,0,0,0.205784147,0,0,2.857142857,0,0.166666667,-3.477784523,0.288979542,2199792.937,0.25401299,0,-2.25878819,0,0,0.041996765,0
0,0,0,0.400239578,0,0,7.75,0,0.153846154,-5.338986906,0,2983981.116,0.206812037,0,-2.075915354,0,0,0.075044921,1
0.5004,0,0,0.078013779,0,0,8.333333333,0,0.153846154,-4.28353418,0.384187394,1.195613044,0.081197999,0,-2.072612234,0,0,0.010835247,0
0,0,0,0.053727787,0.333333333,0,7.666666667,0,0.162162162,-5.424031001,0.021152226,6400330.834,0.020495849,0,-1.929932255,0,0,0.011939508,1
0,0,0,0.037311127,0,0,9,0,0.147058824,-5.009764223,0.513635697,0.579619613,0,0,-1.931641868,0,0,0.008291361,0
0.9493,0,0,0.039210561,0,0,4,0,0.208333333,-4.39678844,0.071956301,3743424.837,0.054534094,0,-2.411872918,0,0,0.009410535,0
1.0079,0,0,0.001598721,0,0,10,0,0.094339623,-3.625016078,0.050565914,3644609.738,0.072431148,0,-2.067626666,0,0,0.000383693,0
0,0,0,0.314923659,0,0,3.333333333,0,0.315789474,-3.343049423,0.276155417,0.103779174,0.254505966,0,-1.253048559,0,0,0.069983035,1
0.78,0,0,0.205784147,0,0,2.857142857,0,0.166666667,-3.62619537,0.140568695,2199792.937,0.25401299,0,-2.25878819,0,0,0.041996765,0
0.9208,0,0,0.039210561,0,0,10,0,0.136363636,-4.261263187,0.15662123,2.202534294,0.122524273,0,-2.10757843,0,0,0.005445911,0
0.6117,0,0,0.078013779,0,0,7.5,0,0.166666667,-4.285083563,0.38746352,1.091793977,0.092661154,0,-2.020918685,0,0,0.014627584,0
2.3385,0,0,0.67832868,0,0,0,0.666666667,0.428571429,-5.19978004,0.358026443,1821499.101,0.471404521,0,-2.493423569,0,0,0.150739707,0
0,0,0,0.3830856,0,0,1.333333333,0,0.578947368,-2.691054354,0.138941131,0.387279359,0.163177374,0,-1.041072113,0,0,0.053206333,1
0,0,0,0.229025515,0,0,3.333333333,0,0.181818182,-2.892148597,0.497777687,0.098317406,0.097791363,0,-1.264106865,0,0,0.050894559,1
0.0963,0,0,0.012027089,0,0,10,0,0.1,-3.577243207,0.362895284,2802296.811,0.193160877,0,-2.474450444,0,0,0.002672687,0
0.0104,0,0,0.05825901,0,0,7.142857143,0,0.155555556,-4.22272078,0.54191371,1844719.44,0.198180889,0,-2.681326647,0,0,0.011889594,0
0.0011,0,0,0.289811606,0,0,8.5,0,0.139534884,-5.3575797,0.048805176,2421142.621,0.119575828,0,-2.301954127,0,0,0.040251612,1
0,0,0,0.006379564,0,0,2,0,0.214285714,-7.083426583,1.32420866,0.661662724,0.213723593,0,-2.091996749,0,0,0.001417681,1
0,0,0,0.060586937,0,0,8,0,0.135135135,-5.901600064,0.019585337,7400514.826,0.010029883,0,-1.91801879,0,0,0.013463764,1
0,0,0,0.086068815,0,0,6,0,0.103448276,-6.733895605,0.456171464,0.654889203,0.112676056,0,-1.571623365,0,0,0.021517204,1
1.1149,0,0,0.067815945,0,0,10,0,0.094339623,-3.99343899,0.043921418,2876940.633,0.158963936,0,-2.323082622,0,0,0.016275827,0
0,0,0,0.078013779,0,0,6,0,0.2,-6.00272926,0.452529487,0.436693148,0.112676056,0,-1.58965405,0,0,0.019503445,1
0.7157,0,0,0.078013779,0,0,3.333333333,0,0.230769231,-4.485677413,0.141087523,3507029.627,0.048613591,0,-2.373987838,0,0,0.017336395,0
0,0,0,0.037311127,0,0,7.857142857,0,0.134146341,-6.826280353,0.397318554,8649567.326,0.081829172,0.428571429,-2.374903658,0,0,0.009137419,1
0.6087,0,0,0.205784147,0,0,5.714285714,0,0.111111111,-3.256652053,0.158539126,2817014.187,0.239742238,0,-1.977567476,0,0,0.050396118,0
0,0,0,0.395951025,0,0,5,0,0.125,-3.908665428,1.251174544,0.020266465,0.409836066,0,-2.219189041,0,0,0.098987756,1
0,0,0,0.319140971,0,0,0,0,0.666666667,-3.568596407,0.230289328,0.058860278,0.295748083,0,-1.254961613,0,0,0.070920216,1
0,0,0,0.109168515,0,0,0.666666667,0,0.6,-6.084341457,0.674730444,0.143671787,0.208505846,0,-1.414135704,0,0,0.02425967,1
0,0,0,0.04724739,0,0,5,0,0.222222222,-3.935605378,0.164089983,2.646937861,0.047297297,0,-1.816727828,0,0,0.011811848,1
0.5957,0,0,0.055972517,0,0,10,0,0.093023256,-2.828422538,0.163980552,3744856.998,0.102564103,0,-1.844451138,0,0,0.013993129,0
1.5217,0,0,0.582814787,0,0,0,0.666666667,0.428571429,-5.225030853,1.07881193,2945162.599,0.282842712,0,-2.648533756,0,0,0.129514397,0
0.5774,0,0,0.194445968,0,0,10,0,0.093023256,-3.102911883,0.101795403,3085993.14,0.186206897,0,-2.032486162,0,0,0.048611492,0
1.7485,0,0,0.008067283,0,0,5,0,0.210526316,-5.014928548,0,0.259106811,0.055555556,0,-2.098070542,0,0,0.002016821,0
1.0369,0,0,0.00039992,0,0,10,0,0.136363636,-4.220391361,0.072364891,0.570581154,0.136751783,0,-2.036578993,0,0,8.89E-05,0
1.4538,0,0,0.025275098,0,0,10,0,0.137931034,-3.273138763,0,3320568.959,0.050847458,0,-1.933390804,0,0,0.006318775,0
0,0,0,0.012027089,0,0,10,0,0.13559322,-4.289397626,0.241996111,5.883153117,0.138564065,0,-2.122786847,0,0,0.002255079,1
0.8106,0,0,0.013137934,0,0,3.333333333,0,0.25,-4.823295467,0.137195686,0.30155812,0.208783618,0,-2.110480937,0,0,0.002919541,0
0,1,0,0.010964447,0,0,8.666666667,0,0.096774194,-3.7218575,0.676224627,0.189807062,0.141722894,0,-1.687175938,0,0,0.002436544,1
0,0,0,0.002022951,0,0,10,0,0.130434783,-3.54493889,0.151588757,4686435.302,0.093323738,0,-2.069560923,0,0,0.000449545,1
0.5953,0,0,0.037311127,0,0,0,0,0.357142857,-4.641184699,0.174182719,2013992.733,0.004774834,0,-2.416292298,0,0,0.00895467,0
1.7859,0,0,0.000899595,0,0,5,0,0.210526316,-4.73358093,0.176889932,8847839.119,0.228070175,0,-2.069782597,0,0,0.000224899,0
1.5568,0,0,0.033645949,0,0,5,0,0.210526316,-6.346337998,0.59480827,1.011170088,0.197916667,0,-2.357753168,0,0,0.008411487,0
0.6571,0,0,0.033645949,0,0,10,0,0.128205128,-4.063218856,0.014827457,4098084.875,0.012582995,0,-2.395006551,0,0,0.008075028,0
0.2181,0,0,0.497871894,0,0,5.714285714,0.428571429,0.2,-4.628797619,0.188427415,1527625.197,0.388218284,0,-2.360754153,0,0,0.121927811,1
1.3903,0,0,0.075405485,0,0,4,0,0.131578947,-4.339301174,0.039839745,2522280.595,0.22830947,0,-2.339442478,0,0,0.018097316,0
0,0,0,0.213450798,0,0,1,0,0.304347826,-6.371157382,0.008936439,4575998.742,0.153278833,0,-2.289521758,0,0,0.040022025,1
0,1,0,0.018059929,0,0,9.333333333,0,0.15,-5.05453842,0.229660977,0.40817868,0.04369761,0,-2.086005511,0,0,0.004013318,1
0,0,0,0.019409169,0,0,7.5,0,0.163265306,-4.572075141,0.334872808,0.454416393,0.019033525,0,-2.106351132,0,0,0.003639219,1
0.868,0,0,0.792997622,0,0,0,0.333333333,0.5,-3.598845194,0.141690639,1405090.93,0.386907484,0,-1.438273394,0,0,0.176221694,0
0,0,0,0.022248763,0,0,2.666666667,0,0.238095238,-5.42047701,0.15330472,5316180.778,0.12133785,0,-2.475852415,0,0,0.00494417,1
2.6928,0,0,0.803211356,0,0,0,0.666666667,0.428571429,-5.654747597,0.134817537,1957326.557,0.640626656,0,-2.191975172,0,0,0.178491412,0
0.6893,0,0,0.015503563,0,0,3.333333333,0,0.15,-3.944452833,0.334654623,2429600.385,0.264234639,0,-2.493820043,0,0,0.003445236,0
0.1667,0,0,0.323366154,0,0,0.333333333,0,0.352941176,-5.506841902,0,2540888.664,0.182739582,0,-2.310246717,0,0,0.044911966,0
0.238,0,0,0.252932697,0,0,5,0,0.210526316,-5.597071472,0.383863345,0.018189079,0.365638767,0,-2.440983408,0,0,0.063233174,1
2.17,0,0,0.109168515,0,0,0,0,0.4,-4.83033094,0.455305854,5979968.93,0.03286385,0,-2.21404607,0,0,0.027292129,0
0,0,0,0.252932697,0,0,1.5,0,0.16,-8.41284086,0.467406446,10598873.7,0.169354839,0,-1.967231557,0,0,0.063233174,1
0.4984,0,0,0.060586937,0,0,10,0,0.128205128,-3.999252094,0.0047576,3681293.305,0.136492651,0,-2.336822108,0,0,0.014540865,0
1.1057,0,0,0.002022951,0,0,10,0,0.133333333,-3.8705817,0.103002205,5572825.297,0.102362205,0,-2.05450724,0,0,0.000505738,0
0,0,0,0.240902461,0,0,7.2,0,0.11627907,-7.54917279,0.029086434,9022053.595,0.102695999,0,-2.062341646,0,0,0.057816591,0
1.7869,0,0,0.031880743,0,0,0,0,0.428571429,-6.355715752,0.322479197,1.965793723,0.125819712,0,-2.303966376,0,0,0.00708461,0
0,0,0,0.053727787,0.666666667,0,5.333333333,0,0.230769231,-7.247087695,0.084440084,8976360.272,0.020797258,0,-1.773637386,0,0,0.011939508,1
0,0,0,0.100238004,0,0,10,0,0.11627907,-3.522683983,0.256432165,4137921.699,0.031253338,0,-2.311770162,0,0,0.022275112,1
2.0391,0,0,0.05825901,0,0,5,0,0.210526316,-3.816004375,0.003954473,4771994.229,0.003558719,0,-1.838749575,0,0,0.014564753,0
0,0,0,0.112214394,0,0,7,0,0.133333333,-4.233525947,0.446252682,0.119319002,0.058318085,0,-1.696049883,0,0,0.024936532,1
1.2347,0,0,0.002022951,0,0,6,0,0.172413793,-3.88751044,0.160011211,3136321.876,0.149167645,0,-2.135547437,0,0,0.000485508,0
0,0,0,0.34885635,0,0,2.333333333,0,0.222222222,-4.09530216,0.142369243,0.671750558,0.211403058,0,-1.20337476,0,0,0.077523633,1
1.5544,0,0,0.070306205,0,0,10,0,0.133333333,-4.22101593,0.055841014,4913961.44,0.017241379,0,-2.263956713,0,0,0.017576551,0
0,1,0,0.10615688,0,0,9,0,0.146341463,-4.922914637,0.064657245,4861564.52,0.027422424,0,-2.303630059,0,0,0.023590418,1
2.0461,0,0,0.13776291,0,0,5,0,0.210526316,-4.175726163,0.056385912,1991834.247,0.130801688,0,-2.160972004,0,0,0.034440728,0
0,2,0,0.404527458,0,0,0,0,0.333333333,-5.63896029,0.070823731,3218755.102,0.284209255,0,-2.043019936,0,0,0.082556624,1
0,0,0,1.00E-04,0,0,10,0,0.1,-4.818053406,0.333263119,0.220942871,0.102644533,0,-2.186646383,0,0,2.22E-05,1
0,0,0,0.109168515,0,0,5,0,0.176470588,-4.184463429,0.127276455,5031321.384,0.100436681,0,-2.21404607,0,0,0.027292129,1
0,0,0,0.060586937,0,0,8.5,0,0.132075472,-5.227783247,0.033273655,5748201.899,0.0092294,0,-1.961979506,0,0,0.011360051,1
0,0,0,0.013137934,0,0,9.666666667,0,0.092592593,-4.85976872,0.391938965,0.449307677,0.050395138,0,-2.123965817,0,0,0.002919541,1
0,0,0,0.060586937,0,0,6,0,0.153846154,-8.050911913,0.039688078,10976728.26,0.00995925,0,-1.751807656,0,0,0.013463764,1
2.194,0,0,0.400239578,0,0,5,0.5,0.2,-5.817173285,0.181292624,3648444.925,0.280898876,0,-2.629524672,0,0,0.100059894,0
0,0,0,0.201982698,0.666666667,0,2,0,0.375,-8.047220617,0.093132763,8386657.435,0.118168788,0,-1.899612294,0,0,0.044885044,1
0,0,0,0.190711652,0.4,0,7.2,0,0.172413793,-6.43817294,0.008148732,6544402.062,0.063009382,0,-2.132058663,0,0,0.045770796,1
0.3965,0,0,0.037311127,0,0,0,0,0.357142857,-4.640570061,0.174797357,2013992.733,0.004774834,0,-2.416292298,0,0,0.00895467,0
2.0784,0,0,0.198203144,0,0,5,0,0.210526316,-4.328553515,0,4113130.372,0.088803089,0,-2.026203346,0,0,0.049550786,0
0,1,0,2.50E-05,0,0,2,0,0.363636364,-5.421663514,0.354700191,0.264502517,0.060773713,0,-1.902495081,0,0,4.69E-06,0
